LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
0.109850,-0.138629,-0.024802,0.171354,-0.235511,0.082294,0.003520,0.019337,-0.017476,0.386163,-0.409317,-0.002534,-0.172863,-0.026910,-0.015501,0.128759,1.393493,1.639430,1.481478,1.766882,0.098522,-0.187529,0.103975,-1.453818,-1.736370,1.127620,-1.656543,-0.027863,0.144973,1
0.109842,-0.138587,-0.024788,0.171354,-0.235506,0.082272,0.003520,0.019354,-0.017490,0.386188,-0.409309,-0.002548,-0.172836,-0.026978,-0.015516,0.128759,1.393481,1.639454,1.481502,1.766894,0.098522,-0.187517,0.103975,-1.455796,-1.736418,1.125702,-1.656543,-0.027492,0.147502,1
0.109850,-0.138578,-0.024802,0.171346,-0.235506,0.082301,0.003520,0.019371,-0.017490,0.386197,-0.409305,-0.002556,-0.172836,-0.027031,-0.015522,0.128794,1.393457,1.639430,1.481478,1.766894,0.098522,-0.187529,0.103975,-1.457785,-1.736454,1.124504,-1.656543,-0.027108,0.150258,1
0.109850,-0.138527,-0.024788,0.171346,-0.235506,0.082286,0.003511,0.019362,-0.017463,0.386197,-0.409313,-0.002555,-0.172863,-0.027076,-0.015523,0.128806,1.393469,1.639442,1.481502,1.766906,0.098522,-0.187529,0.103999,-1.460062,-1.736478,1.123449,-1.656543,-0.026593,0.153051,1
0.109842,-0.138476,-0.024788,0.171329,-0.235502,0.082293,0.003511,0.019388,-0.017463,0.386222,-0.409309,-0.002548,-0.172836,-0.027137,-0.015514,0.128818,1.393457,1.639442,1.481502,1.766894,0.098522,-0.187517,0.104023,-1.463466,-1.736454,1.122035,-1.656532,-0.025335,0.157017,1
0.109842,-0.138459,-0.024788,0.171337,-0.235506,0.082286,0.003511,0.019396,-0.017476,0.386239,-0.409305,-0.002526,-0.172836,-0.027190,-0.015510,0.128830,1.393457,1.639430,1.481490,1.766882,0.098522,-0.187517,0.104023,-1.464568,-1.736454,1.121640,-1.656543,-0.024951,0.159786,1
0.109859,-0.138416,-0.024788,0.171346,-0.235506,0.082286,0.003503,0.019405,-0.017476,0.386248,-0.409309,-0.002534,-0.172849,-0.027258,-0.015477,0.128866,1.393397,1.639442,1.481490,1.766906,0.098534,-0.187505,0.104071,-1.468140,-1.736370,1.120561,-1.656543,-0.023621,0.163728,1
0.109842,-0.138365,-0.024802,0.171354,-0.235506,0.082301,0.003520,0.019422,-0.017476,0.386256,-0.409309,-0.002548,-0.172863,-0.027296,-0.015443,0.128854,1.393373,1.639442,1.481490,1.766882,0.098534,-0.187529,0.104131,-1.472106,-1.736275,1.119866,-1.656520,-0.022554,0.166341,1
0.109850,-0.138331,-0.024802,0.171363,-0.235511,0.082294,0.003511,0.019430,-0.017490,0.386265,-0.409309,-0.002534,-0.172863,-0.027326,-0.015424,0.128842,1.393361,1.639442,1.481490,1.766894,0.098570,-0.187517,0.104155,-1.474491,-1.736059,1.119195,-1.656556,-0.021368,0.168954,1
0.109842,-0.138305,-0.024802,0.171363,-0.235502,0.082293,0.003520,0.019439,-0.017490,0.386273,-0.409305,-0.002541,-0.172836,-0.027357,-0.015395,0.128842,1.393337,1.639442,1.481502,1.766894,0.098546,-0.187517,0.104179,-1.476960,-1.735879,1.118140,-1.656543,-0.020074,0.171722,1
0.109850,-0.138271,-0.024802,0.171354,-0.235510,0.082279,0.003511,0.019447,-0.017476,0.386307,-0.409313,-0.002526,-0.172849,-0.027410,-0.015362,0.128842,1.393337,1.639442,1.481502,1.766918,0.098558,-0.187517,0.104203,-1.479584,-1.735687,1.117361,-1.656532,-0.018755,0.174538,1
0.109850,-0.138254,-0.024815,0.171346,-0.235506,0.082286,0.003520,0.019456,-0.017476,0.386299,-0.409297,-0.002541,-0.172809,-0.027463,-0.015339,0.128818,1.393325,1.639442,1.481502,1.766894,0.098570,-0.187517,0.104215,-1.482485,-1.735496,1.116630,-1.656543,-0.017305,0.177391,1
0.109842,-0.138220,-0.024829,0.171346,-0.235506,0.082286,0.003511,0.019456,-0.017463,0.386307,-0.409309,-0.002534,-0.172836,-0.027546,-0.015296,0.128818,1.393277,1.639442,1.481502,1.766882,0.098558,-0.187529,0.104203,-1.485181,-1.735316,1.115911,-1.656543,-0.015040,0.180147,1
0.109850,-0.138186,-0.024869,0.171354,-0.235506,0.082286,0.003520,0.019473,-0.017476,0.386316,-0.409313,-0.002541,-0.172876,-0.027621,-0.015258,0.128806,1.393218,1.639442,1.481502,1.766882,0.098570,-0.187517,0.104203,-1.488117,-1.735148,1.115396,-1.656556,-0.013458,0.184317,1
0.109850,-0.138143,-0.024842,0.171346,-0.235506,0.082301,0.003511,0.019482,-0.017463,0.386316,-0.409305,-0.002556,-0.172849,-0.027674,-0.015225,0.128794,1.393206,1.639442,1.481502,1.766894,0.098546,-0.187529,0.104215,-1.491257,-1.735064,1.115048,-1.656603,-0.011792,0.186894,1
0.109842,-0.138135,-0.024869,0.171346,-0.235511,0.082308,0.003503,0.019482,-0.017476,0.386325,-0.409309,-0.002534,-0.172849,-0.027758,-0.015172,0.128806,1.393158,1.639442,1.481502,1.766882,0.098534,-0.187517,0.104251,-1.493870,-1.735040,1.114892,-1.656639,-0.010187,0.189590,1
0.109850,-0.138092,-0.024855,0.171337,-0.235502,0.082293,0.003520,0.019507,-0.017490,0.386342,-0.409313,-0.002555,-0.172849,-0.027841,-0.015111,0.128794,1.393050,1.639454,1.481490,1.766894,0.098522,-0.187517,0.104287,-1.499310,-1.735064,1.114988,-1.656687,-0.007874,0.193893,1
0.109842,-0.138050,-0.024882,0.171337,-0.235506,0.082301,0.003520,0.019507,-0.017476,0.386333,-0.409308,-0.002563,-0.172849,-0.027901,-0.015073,0.128794,1.392990,1.639466,1.481514,1.766894,0.098522,-0.187529,0.104311,-1.502570,-1.735100,1.115372,-1.656723,-0.006436,0.196853,1
