LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
0.022550,-0.089976,-0.024574,0.432506,-0.452627,0.014523,-0.013542,-0.067879,0.060464,0.576368,-0.623913,-0.000175,-0.224354,-0.050941,-0.046598,-0.148005,0.170551,-0.166005,0.198794,1.077478,-0.517443,-0.073619,-1.126649,-1.233632,-0.427070,0.418753,0.309732,0.009743,0.178169,1
0.022550,-0.089951,-0.024561,0.432489,-0.452616,0.014531,-0.013525,-0.067870,0.060451,0.576351,-0.623917,-0.000168,-0.224167,-0.051085,-0.046558,-0.148017,0.170215,-0.166065,0.198782,1.077490,-0.517443,-0.073655,-1.125031,-1.233656,-0.427010,0.418657,0.309732,0.009719,0.177402,1
0.022550,-0.089968,-0.024574,0.432472,-0.452616,0.014531,-0.013533,-0.067845,0.060424,0.576334,-0.623913,-0.000161,-0.224006,-0.051298,-0.046495,-0.148053,0.169928,-0.166077,0.198782,1.077490,-0.517443,-0.073679,-1.122946,-1.233656,-0.426950,0.418597,0.309780,0.009671,0.176803,1
0.022550,-0.089959,-0.024574,0.432455,-0.452624,0.014516,-0.013525,-0.067810,0.060411,0.576300,-0.623913,-0.000161,-0.223859,-0.051487,-0.046485,-0.148065,0.169640,-0.166125,0.198782,1.077490,-0.517443,-0.073715,-1.121664,-1.233632,-0.426950,0.418561,0.309804,0.009623,0.176336,1
0.022558,-0.089959,-0.024588,0.432446,-0.452616,0.014545,-0.013533,-0.067785,0.060317,0.576283,-0.623913,-0.000161,-0.223712,-0.051639,-0.046469,-0.148113,0.169508,-0.166089,0.198782,1.077490,-0.517431,-0.073751,-1.120309,-1.233608,-0.426950,0.418561,0.309804,0.009563,0.175928,1
0.022550,-0.089951,-0.024614,0.432412,-0.452616,0.014516,-0.013525,-0.067768,0.060277,0.576257,-0.623913,-0.000161,-0.223578,-0.051814,-0.046439,-0.148209,0.169412,-0.166125,0.198758,1.077490,-0.517443,-0.073787,-1.118883,-1.233548,-0.426938,0.418525,0.309840,0.009527,0.175521,1
0.022550,-0.089951,-0.024574,0.432404,-0.452612,0.014538,-0.013516,-0.067734,0.060223,0.576248,-0.623924,-0.000168,-0.223444,-0.051988,-0.046419,-0.148329,0.169365,-0.166125,0.198746,1.077478,-0.517455,-0.073775,-1.117529,-1.233440,-0.426962,0.418525,0.309924,0.009480,0.175113,1
0.022550,-0.089951,-0.024588,0.432404,-0.452619,0.014552,-0.013516,-0.067708,0.060143,0.576248,-0.623917,-0.000168,-0.223323,-0.052155,-0.046394,-0.148473,0.169221,-0.166089,0.198710,1.077466,-0.517455,-0.073787,-1.116390,-1.233297,-0.426998,0.418573,0.309984,0.009432,0.174778,1
0.022550,-0.089959,-0.024588,0.432387,-0.452608,0.014531,-0.013499,-0.067700,0.060076,0.576231,-0.623906,-0.000161,-0.223149,-0.052284,-0.046373,-0.148568,0.168861,-0.166125,0.198651,1.077466,-0.517443,-0.073787,-1.115731,-1.233165,-0.427058,0.418573,0.310008,0.009408,0.174466,1
0.022550,-0.089968,-0.024628,0.432387,-0.452616,0.014545,-0.013499,-0.067666,0.059996,0.576223,-0.623910,-0.000154,-0.223015,-0.052458,-0.046343,-0.148652,0.168370,-0.166125,0.198615,1.077466,-0.517455,-0.073787,-1.115384,-1.233009,-0.427070,0.418609,0.310032,0.009408,0.174358,1
0.022550,-0.089959,-0.024588,0.432387,-0.452612,0.014538,-0.013499,-0.067632,0.059902,0.576223,-0.623917,-0.000168,-0.222921,-0.052754,-0.046267,-0.148796,0.167543,-0.166113,0.198555,1.077466,-0.517443,-0.073787,-1.114437,-1.232769,-0.426842,0.418645,0.310068,0.009420,0.174358,1
0.022558,-0.089951,-0.024614,0.432370,-0.452604,0.014553,-0.013491,-0.067580,0.059848,0.576214,-0.623920,-0.000175,-0.222868,-0.052982,-0.046234,-0.148832,0.167303,-0.166101,0.198471,1.077478,-0.517455,-0.073787,-1.113322,-1.232194,-0.426567,0.418753,0.310104,0.009539,0.174430,1
0.022541,-0.089951,-0.024601,0.432378,-0.452604,0.014538,-0.013491,-0.067563,0.059728,0.576197,-0.623913,-0.000161,-0.222868,-0.053156,-0.046195,-0.148832,0.167183,-0.166017,0.198363,1.077478,-0.517443,-0.073775,-1.112052,-1.231559,-0.426327,0.418873,0.310092,0.009671,0.174562,1
0.022550,-0.089942,-0.024588,0.432378,-0.452615,0.014560,-0.013465,-0.067538,0.059674,0.576180,-0.623913,-0.000161,-0.222868,-0.053353,-0.046141,-0.148784,0.167040,-0.165970,0.198111,1.077442,-0.517443,-0.073775,-1.110722,-1.230852,-0.426423,0.419040,0.310092,0.009743,0.174718,1
0.022541,-0.089934,-0.024614,0.432378,-0.452604,0.014553,-0.013473,-0.067504,0.059621,0.576180,-0.623917,-0.000168,-0.222868,-0.053550,-0.046087,-0.148760,0.166764,-0.165922,0.197955,1.077418,-0.517431,-0.073763,-1.109272,-1.230241,-0.426626,0.419124,0.310080,0.009767,0.174850,1
